,filename,content
1042,50070534-RENTAL-AGREEMENT (1),Plot No 10 Door No 3 Jeevanantham Street Lakshmipuram Tiruvanmiyur Chennai - 600 041 Which term shall include their heirs assigns nominees hereinafter referred to as HOUSE OWNER and Mr Saravanan BV
1043,50070534-RENTAL-AGREEMENT (1),aged about 27 years residing at
1044,50070534-RENTAL-AGREEMENT (1),Plot No 10 Door No 3 Jeevanantham Street Lakshmipuram Tiruvanmiyur Chennai - 600 041 Which term shall include their heirs assigns nominees hereinafter referred to as TENANT
1045,50070534-RENTAL-AGREEMENT (1),The terms HOUSE OWNER and TENANT wherever the context so requires or admits shall mean and include their respective heirs executors administrators legal representatives and assigns The HOUSE OWNER is agreed to rent out the own house premises Plot
1046,50070534-RENTAL-AGREEMENT (1),No 10 Door No 3 Jeevanantham Street Lakshmipuram Tiruvanmiyur Chennai - 600 041
1047,50070534-RENTAL-AGREEMENT (1),and the TENANT is agreed to occupy the same on paying monthly rent Now the HOUSE OWNER and TENANT hereby AGREE to the following terms and conditions 1
1048,50070534-RENTAL-AGREEMENT (1),The agreement shall be for a period of 11 months beginning form 01 04 2010 and ending with 30 03 2011 2
1049,50070534-RENTAL-AGREEMENT (1),The monthly rent water maintenance charges for the said shall be
1050,50070534-RENTAL-AGREEMENT (1),10 000/- rent should be paid according to the English calendar month and shall be payable on or before 5th of every succeeding calendar month 3
1051,50070534-RENTAL-AGREEMENT (1),The tenant has paid the sum of 50 000/- by cash without any interest and the House Owner has to re-pay the money while the Tenant vacating the house 4
1052,50070534-RENTAL-AGREEMENT (1),The Tenant shall use the house premises for residential purpose only and not for any other purpose 5
1053,50070534-RENTAL-AGREEMENT (1),The Tenant shall maintain the leased premises in good condition and repair and deliver the same at the expiry of the lease period or sooner determination of the tenancy The tenant shall also before delivering up possession together with all the amenities provided by the House owner and the electrical fittings repair and restore at his cost to their original 6
1054,50070534-RENTAL-AGREEMENT (1),The Tenant shall not make any alterations or put up any construction in the premises 7
1055,50070534-RENTAL-AGREEMENT (1),The Tenant shall not sub - let leased premise wholly or partially 8 That the Tenant hereby covenants to pay the electric consumption charges to the electricity board 9
1056,50070534-RENTAL-AGREEMENT (1),The House Owner and Tenant hereby agree that three months advance notice in writing is essential for the tenant for vacating the premises if he chooses to terminate this agreement during the validity period
1057,50070534-RENTAL-AGREEMENT (1),In witness whereof the house owner and tenant have set their hands and seal the day month and year first above written TENANT WITNESSES 1 2
1058,54770958-Rental-Agreement,Microsoft Word - 57605635 docx RENTAL AGREEMENT
1059,54770958-Rental-Agreement,This Rental Agreement made and executed at Bangalore on this 1st day April two thousand eleven 01/04/2011 between Prof K Parthasarathy S/o Late T S Krishna Iyengar aged about 75 years No 46
1060,54770958-Rental-Agreement,Srinivasa 2nd Main Road Hanumanthanagar Bangalore-560019 herein after called LESSOR which expression shall where-ever the context so requires or permits mean and include here heirs executors administrators and assign of the FIRST PART AND Mr Veerabrahmam Bathini S/o Mr Lingaiah Bathini aged about 28 years Sr Engineer-PSS working at Power Research and Development Consultants 5 11th cross 2nd stage West of Chord Road
1061,54770958-Rental-Agreement,Bangalore-560086 herein after called LESSEE of the SECOND PART WITNESSETH AS FOLLOWS 1
1062,54770958-Rental-Agreement,The Lessor hereby covenants with Lessee and warrants that he is the owner and as such as the right and the authority to lease the First Floor of premises
1063,54770958-Rental-Agreement,No 146 Krishna Krupa 3rd Cross 1st
1064,54770958-Rental-Agreement,Main VHBCSL Layout West of Chord Road
1065,54770958-Rental-Agreement,Bangalore-560086 2
1066,54770958-Rental-Agreement,The Lessor hereby agrees to let to the Lessee the First Floor of the premises
1067,54770958-Rental-Agreement,No 146 Krishna Krupa 3rd Cross 1st
1068,54770958-Rental-Agreement,Main VHBCSL Layout West of Chord Road
1069,54770958-Rental-Agreement,Bangalore- 560086 on the following terms conditions 3
1070,54770958-Rental-Agreement,The Lessee will pay the Lessor for the premises herein described in the schedule a monthly rent of 8 000/-
1071,54770958-Rental-Agreement,The rent shall be paid on or before 10th of each calendar month without deductions whatsoever If the Lessee fails to pay the monthly rent in time the Lessor shall have the liberty to resume the schedule premises without re-course to any action legal or other
1072,54770958-Rental-Agreement,wise 4
1073,54770958-Rental-Agreement,The Lessee shall not pay any advance to the premises 5 This rental agreement shall be valid for a period of twelve months from the date of execution and subject to renewal on expiry of the above lease period on execution of fresh LEASE-DEED on mutual consent 6 Under no circumstances the schedule premises shall be sublet or underlet to any one else but shall be used by lessee for his bonafide residence only 7
1074,54770958-Rental-Agreement,The Lessee undertakes the full responsibility for the payment of all electric and water charges and receipts retained for record 8 Additions or alterations shall not be made to th existing structure without written consent from the Lessor 9
1075,54770958-Rental-Agreement,If any damage is caused to the schedule premises the same shall be got repaired by the Lessee at his own cost 10
1076,54770958-Rental-Agreement,The Lessee upon termination of this agreement will peacefully and quietly leave to the Lessor the possession of the said premises together with the fixtures and fittings as given below in substantially same condition by the lessee except for the normal wear and tear 11
1077,54770958-Rental-Agreement,The Lessor or his authorized agent shall be permitted to enter schedule premises at all reasonable hours to inspect the same for its wear and tear 12
1078,54770958-Rental-Agreement,Both the parties agree that this lease agreement may be terminated by the Lessee by giving three months notice in writing SCHEDULE The first floor of the No 146 VHBCSL Layout 3rd cross 1st
1079,54770958-Rental-Agreement,Main Bangalore-560086 bounded by East by 147 and North by 161 West by Road and South by Road Ceiling fan 48 European closet Wash basin with mirror- Water geyser 25 Itrs --
1080,54770958-Rental-Agreement,Solar water heater Tube lights Four numbers Two numbers
1081,54770958-Rental-Agreement,Two numbers
1082,54770958-Rental-Agreement,each 2 kA 150 Itrs four nos IN WITNESS WHEREOF the Lessor and Lessee have affixed their signature to this rental agreement on the day month and the year first above written 1 1 2 2
1083,54945838-Rental-Agreement,Microsoft Word - 57781925 docx RENTAL AGREEMENT
1084,54945838-Rental-Agreement,This RENTAL AGREEMENT is made executed on 20 April 2011 between Mrs Asha Ramesh Mr Ramesh K N Residing at 1st Floor 82A Vysya Bank Colony ShantiniketanLayout
1085,54945838-Rental-Agreement,Arakere Post
1086,54945838-Rental-Agreement,Bannerghatta Road Bangalore-560076 henceforth calld
1087,54945838-Rental-Agreement,the LESSOR which term include their heirs administrators and assignees of the ONE PART AND Mrs Sadasivuni Deepti Mr Sadasivuni Kiran native 53-38-20
1088,54945838-Rental-Agreement,KRM Colony Maddilapalem Vishakapatnam AP530013 henceforth called the LESSEE which term shall mean and include their heirs executors administrators legal representatives and assigns of the OTHER PART witnessed as follows WHEREAS the LESSOR at the request of the LESSEE agreed to let out the entire 2nd floorpremise except the front room mentioned in the schedule below on a monthly rent of 5500/- Five thousand five hundred
1089,54945838-Rental-Agreement,only The LESSEE shall pay the monthly rent on or before 5th of every English calendarmonth The LESSEE has deposited with the LESSOR a sum of 55 000/- Fifty five thousand only as Non Interest Bearing Security Deposit and the LESSOR have acknowledged with recept The LESSOR will return the deposit to the LESSEES on the termination of rent agreement less dues if any The rent agreement shall be in force for a period of 11 from the date of Tenancy
